V,K_I,Na_I,L_I,HCN_I
-3.32168,2.08604,-0.466179,-4.1765,-1.49107
-3.32263,2.08572,-0.465982,-4.17679,-1.4917
-3.32358,2.0854,-0.465785,-4.17707,-1.49233
-3.32453,2.08508,-0.465588,-4.17736,-1.49296
-3.32548,2.08476,-0.465392,-4.17764,-1.49358
-3.32643,2.08444,-0.465196,-4.17793,-1.49421
-3.32738,2.08412,-0.465,-4.17821,-1.49483
-3.32832,2.0838,-0.464805,-4.1785,-1.49546
-3.32927,2.08348,-0.46461,-4.17878,-1.49608
-3.33021,2.08316,-0.464415,-4.17906,-1.49671
-3.33116,2.08284,-0.46422,-4.17935,-1.49733
-3.3321,2.08253,-0.464026,-4.17963,-1.49795
-3.33304,2.08221,-0.463832,-4.17991,-1.49857
-3.33398,2.08189,-0.463638,-4.18019,-1.4992
-3.33492,2.08157,-0.463444,-4.18048,-1.49982
-3.33585,2.08125,-0.463251,-4.18076,-1.50044
-3.33679,2.08094,-0.463058,-4.18104,-1.50106
-3.33773,2.08062,-0.462866,-4.18132,-1.50167
-3.33866,2.0803,-0.462673,-4.1816,-1.50229
-3.3396,2.07999,-0.462481,-4.18188,-1.50291
-3.34053,2.07967,-0.462289,-4.18216,-1.50353
-3.34146,2.07935,-0.462098,-4.18244,-1.50414
-3.34239,2.07904,-0.461907,-4.18272,-1.50476
-3.34332,2.07872,-0.461716,-4.183,-1.50537
-3.34425,2.07841,-0.461525,-4.18327,-1.50599
-3.34518,2.07809,-0.461334,-4.18355,-1.5066
-3.3461,2.07778,-0.461144,-4.18383,-1.50721
-3.34703,2.07746,-0.460954,-4.18411,-1.50782
-3.34795,2.07715,-0.460765,-4.18439,-1.50844
-3.34888,2.07683,-0.460575,-4.18466,-1.50905
-3.3498,2.07652,-0.460386,-4.18494,-1.50966
-3.35072,2.0762,-0.460197,-4.18522,-1.51027
-3.35164,2.07589,-0.460009,-4.18549,-1.51088
-3.35256,2.07558,-0.459821,-4.18577,-1.51148
-3.35348,2.07526,-0.459633,-4.18604,-1.51209
-3.3544,2.07495,-0.459445,-4.18632,-1.5127
-3.35531,2.07464,-0.459257,-4.18659,-1.51331
-3.35623,2.07432,-0.45907,-4.18687,-1.51391
-3.35714,2.07401,-0.458883,-4.18714,-1.51452
-3.35806,2.0737,-0.458697,-4.18742,-1.51512
-3.35897,2.07339,-0.45851,-4.18769,-1.51573
-3.35988,2.07307,-0.458324,-4.18796,-1.51633
-3.36079,2.07276,-0.458138,-4.18824,-1.51693
-3.3617,2.07245,-0.457953,-4.18851,-1.51753
-3.36261,2.07214,-0.457767,-4.18878,-1.51814
-3.36352,2.07183,-0.457582,-4.18906,-1.51874
-3.36442,2.07152,-0.457398,-4.18933,-1.51934
-3.36533,2.07121,-0.457213,-4.1896,-1.51994
-3.36623,2.0709,-0.457029,-4.18987,-1.52054
-3.36714,2.07059,-0.456845,-4.19014,-1.52113
-3.36804,2.07028,-0.456661,-4.19041,-1.52173
-3.36894,2.06997,-0.456478,-4.19068,-1.52233
-3.36984,2.06966,-0.456295,-4.19095,-1.52293
-3.37074,2.06935,-0.456112,-4.19122,-1.52352
-3.37164,2.06904,-0.455929,-4.19149,-1.52412
-3.37254,2.06873,-0.455747,-4.19176,-1.52471
-3.37343,2.06842,-0.455565,-4.19203,-1.52531
-3.37433,2.06811,-0.455383,-4.1923,-1.5259
-3.37522,2.0678,-0.455201,-4.19257,-1.52649
-3.37612,2.0675,-0.45502,-4.19284,-1.52708
-3.37701,2.06719,-0.454839,-4.1931,-1.52768
-3.3779,2.06688,-0.454658,-4.19337,-1.52827
-3.37879,2.06657,-0.454477,-4.19364,-1.52886
-3.37968,2.06626,-0.454297,-4.1939,-1.52945
-3.38057,2.06596,-0.454117,-4.19417,-1.53004
-3.38146,2.06565,-0.453937,-4.19444,-1.53062
-3.38234,2.06534,-0.453758,-4.1947,-1.53121
-3.38323,2.06504,-0.453579,-4.19497,-1.5318
-3.38411,2.06473,-0.4534,-4.19523,-1.53239
-3.385,2.06443,-0.453221,-4.1955,-1.53297
-3.38588,2.06412,-0.453042,-4.19576,-1.53356
-3.38676,2.06381,-0.452864,-4.19603,-1.53414
-3.38764,2.06351,-0.452686,-4.19629,-1.53473
-3.38852,2.0632,-0.452509,-4.19656,-1.53531
-3.3894,2.0629,-0.452331,-4.19682,-1.53589
-3.39028,2.06259,-0.452154,-4.19708,-1.53648
-3.39116,2.06229,-0.451977,-4.19735,-1.53706
-3.39203,2.06198,-0.4518,-4.19761,-1.53764
-3.39291,2.06168,-0.451624,-4.19787,-1.53822
-3.39378,2.06138,-0.451448,-4.19813,-1.5388
-3.39465,2.06107,-0.451272,-4.1984,-1.53938
-3.39553,2.06077,-0.451096,-4.19866,-1.53996
-3.3964,2.06047,-0.450921,-4.19892,-1.54054
-3.39727,2.06016,-0.450746,-4.19918,-1.54111
-3.39814,2.05986,-0.450571,-4.19944,-1.54169
-3.399,2.05956,-0.450396,-4.1997,-1.54227
-3.39987,2.05925,-0.450222,-4.19996,-1.54284
-3.40074,2.05895,-0.450048,-4.20022,-1.54342
-3.4016,2.05865,-0.449874,-4.20048,-1.54399
-3.40247,2.05835,-0.4497,-4.20074,-1.54457
-3.40333,2.05805,-0.449527,-4.201,-1.54514
-3.40419,2.05775,-0.449354,-4.20126,-1.54571
-3.40506,2.05744,-0.449181,-4.20152,-1.54629
-3.40592,2.05714,-0.449008,-4.20177,-1.54686
-3.40678,2.05684,-0.448836,-4.20203,-1.54743
-3.40763,2.05654,-0.448664,-4.20229,-1.548
-3.40849,2.05624,-0.448492,-4.20255,-1.54857
-3.40935,2.05594,-0.44832,-4.2028,-1.54914
-3.4102,2.05564,-0.448149,-4.20306,-1.54971
-3.41106,2.05534,-0.447978,-4.20332,-1.55027
-3.41191,2.05504,-0.447807,-4.20357,-1.55084
-3.41276,2.05474,-0.447636,-4.20383,-1.55141
-3.41362,2.05444,-0.447466,-4.20409,-1.55198
-3.41447,2.05414,-0.447296,-4.20434,-1.55254
-3.41532,2.05385,-0.447126,-4.2046,-1.55311
-3.41617,2.05355,-0.446956,-4.20485,-1.55367
-3.41701,2.05325,-0.446787,-4.2051,-1.55423
-3.41786,2.05295,-0.446617,-4.20536,-1.5548
-3.41871,2.05265,-0.446448,-4.20561,-1.55536
-3.41955,2.05235,-0.44628,-4.20587,-1.55592
-3.4204,2.05206,-0.446111,-4.20612,-1.55648
-3.42124,2.05176,-0.445943,-4.20637,-1.55704
-3.42208,2.05146,-0.445775,-4.20662,-1.5576
-3.42292,2.05117,-0.445608,-4.20688,-1.55816
-3.42377,2.05087,-0.44544,-4.20713,-1.55872
-3.4246,2.05057,-0.445273,-4.20738,-1.55928
-3.42544,2.05028,-0.445106,-4.20763,-1.55984
-3.42628,2.04998,-0.444939,-4.20788,-1.5604
-3.42712,2.04968,-0.444773,-4.20814,-1.56095
-3.42795,2.04939,-0.444606,-4.20839,-1.56151
-3.42879,2.04909,-0.44444,-4.20864,-1.56207
-3.42962,2.0488,-0.444275,-4.20889,-1.56262
-3.43046,2.0485,-0.444109,-4.20914,-1.56318
-3.43129,2.04821,-0.443944,-4.20939,-1.56373
-3.43212,2.04791,-0.443779,-4.20964,-1.56428
-3.43295,2.04762,-0.443614,-4.20988,-1.56484
-3.43378,2.04732,-0.44345,-4.21013,-1.56539
-3.43461,2.04703,-0.443285,-4.21038,-1.56594
-3.43543,2.04674,-0.443121,-4.21063,-1.56649
-3.43626,2.04644,-0.442957,-4.21088,-1.56704
-3.43709,2.04615,-0.442794,-4.21113,-1.56759
-3.43791,2.04585,-0.44263,-4.21137,-1.56814
-3.43873,2.04556,-0.442467,-4.21162,-1.56869
-3.43956,2.04527,-0.442304,-4.21187,-1.56924
-3.44038,2.04498,-0.442142,-4.21211,-1.56978
-3.4412,2.04468,-0.441979,-4.21236,-1.57033
-3.44202,2.04439,-0.441817,-4.21261,-1.57088
-3.44284,2.0441,-0.441655,-4.21285,-1.57142
-3.44366,2.04381,-0.441493,-4.2131,-1.57197
-3.44447,2.04352,-0.441332,-4.21334,-1.57251
-3.44529,2.04322,-0.441171,-4.21359,-1.57306
-3.44611,2.04293,-0.44101,-4.21383,-1.5736
-3.44692,2.04264,-0.440849,-4.21408,-1.57414
-3.44773,2.04235,-0.440688,-4.21432,-1.57469
-3.44855,2.04206,-0.440528,-4.21456,-1.57523
-3.44936,2.04177,-0.440368,-4.21481,-1.57577
-3.45017,2.04148,-0.440208,-4.21505,-1.57631
-3.45098,2.04119,-0.440048,-4.21529,-1.57685
-3.45179,2.0409,-0.439889,-4.21554,-1.57739
-3.4526,2.04061,-0.43973,-4.21578,-1.57793
-3.4534,2.04032,-0.439571,-4.21602,-1.57847
-3.45421,2.04003,-0.439412,-4.21626,-1.579
-3.45502,2.03974,-0.439254,-4.2165,-1.57954
-3.45582,2.03945,-0.439095,-4.21675,-1.58008
-3.45662,2.03916,-0.438937,-4.21699,-1.58061
-3.45743,2.03887,-0.43878,-4.21723,-1.58115
-3.45823,2.03859,-0.438622,-4.21747,-1.58169
-3.45903,2.0383,-0.438465,-4.21771,-1.58222
-3.45983,2.03801,-0.438308,-4.21795,-1.58275
-3.46063,2.03772,-0.438151,-4.21819,-1.58329
-3.46143,2.03743,-0.437994,-4.21843,-1.58382
-3.46222,2.03715,-0.437838,-4.21867,-1.58435
-3.46302,2.03686,-0.437682,-4.21891,-1.58488
-3.46381,2.03657,-0.437526,-4.21914,-1.58541
-3.46461,2.03629,-0.43737,-4.21938,-1.58594
-3.4654,2.036,-0.437214,-4.21962,-1.58647
-3.4662,2.03571,-0.437059,-4.21986,-1.587
-3.46699,2.03543,-0.436904,-4.2201,-1.58753
-3.46778,2.03514,-0.436749,-4.22033,-1.58806
-3.46857,2.03486,-0.436595,-4.22057,-1.58859
-3.46936,2.03457,-0.43644,-4.22081,-1.58912
-3.47015,2.03428,-0.436286,-4.22104,-1.58964
-3.47093,2.034,-0.436132,-4.22128,-1.59017
-3.47172,2.03371,-0.435978,-4.22152,-1.59069
-3.4725,2.03343,-0.435825,-4.22175,-1.59122
-3.47329,2.03315,-0.435672,-4.22199,-1.59174
-3.47407,2.03286,-0.435519,-4.22222,-1.59227
-3.47486,2.03258,-0.435366,-4.22246,-1.59279
-3.47564,2.03229,-0.435213,-4.22269,-1.59331
-3.47642,2.03201,-0.435061,-4.22293,-1.59383
-3.4772,2.03172,-0.434909,-4.22316,-1.59436
-3.47798,2.03144,-0.434757,-4.22339,-1.59488
-3.47876,2.03116,-0.434605,-4.22363,-1.5954
-3.47953,2.03088,-0.434454,-4.22386,-1.59592
-3.48031,2.03059,-0.434302,-4.22409,-1.59644
-3.48109,2.03031,-0.434151,-4.22433,-1.59695
-3.48186,2.03003,-0.434,-4.22456,-1.59747
-3.48264,2.02974,-0.43385,-4.22479,-1.59799
-3.48341,2.02946,-0.433699,-4.22502,-1.59851
-3.48418,2.02918,-0.433549,-4.22525,-1.59902
-3.48495,2.0289,-0.433399,-4.22549,-1.59954
-3.48572,2.02862,-0.43325,-4.22572,-1.60006
-3.48649,2.02834,-0.4331,-4.22595,-1.60057
-3.48726,2.02806,-0.432951,-4.22618,-1.60108
-3.48803,2.02777,-0.432802,-4.22641,-1.6016
-3.4888,2.02749,-0.432653,-4.22664,-1.60211
-3.48956,2.02721,-0.432504,-4.22687,-1.60262
-3.49033,2.02693,-0.432356,-4.2271,-1.60314
-3.49109,2.02665,-0.432208,-4.22733,-1.60365
-3.49185,2.02637,-0.43206,-4.22756,-1.60416
-3.49262,2.02609,-0.431912,-4.22779,-1.60467
-3.49338,2.02581,-0.431764,-4.22801,-1.60518
-3.49414,2.02553,-0.431617,-4.22824,-1.60569
-3.4949,2.02525,-0.43147,-4.22847,-1.6062
-3.49566,2.02498,-0.431323,-4.2287,-1.60671
-3.49642,2.0247,-0.431176,-4.22893,-1.60721
-3.49717,2.02442,-0.43103,-4.22915,-1.60772
-3.49793,2.02414,-0.430883,-4.22938,-1.60823
-3.49869,2.02386,-0.430737,-4.22961,-1.60873
-3.49944,2.02358,-0.430591,-4.22983,-1.60924
-3.5002,2.02331,-0.430446,-4.23006,-1.60975
-3.50095,2.02303,-0.4303,-4.23028,-1.61025
-3.5017,2.02275,-0.430155,-4.23051,-1.61075
-3.50245,2.02247,-0.43001,-4.23074,-1.61126
-3.5032,2.0222,-0.429865,-4.23096,-1.61176
-3.50395,2.02192,-0.429721,-4.23119,-1.61226
-3.5047,2.02164,-0.429576,-4.23141,-1.61276
-3.50545,2.02137,-0.429432,-4.23163,-1.61327
-3.5062,2.02109,-0.429288,-4.23186,-1.61377
-3.50694,2.02081,-0.429144,-4.23208,-1.61427
-3.50769,2.02054,-0.429001,-4.23231,-1.61477
-3.50843,2.02026,-0.428857,-4.23253,-1.61527
-3.50918,2.01999,-0.428714,-4.23275,-1.61576
-3.50992,2.01971,-0.428571,-4.23298,-1.61626
-3.51066,2.01943,-0.428429,-4.2332,-1.61676
-3.5114,2.01916,-0.428286,-4.23342,-1.61726
-3.51214,2.01888,-0.428144,-4.23364,-1.61775
-3.51288,2.01861,-0.428002,-4.23386,-1.61825
-3.51362,2.01834,-0.42786,-4.23409,-1.61875
-3.51436,2.01806,-0.427718,-4.23431,-1.61924
-3.51509,2.01779,-0.427577,-4.23453,-1.61973
-3.51583,2.01751,-0.427435,-4.23475,-1.62023
-3.51656,2.01724,-0.427294,-4.23497,-1.62072
-3.5173,2.01697,-0.427154,-4.23519,-1.62121
-3.51803,2.01669,-0.427013,-4.23541,-1.62171
-3.51876,2.01642,-0.426872,-4.23563,-1.6222
-3.5195,2.01615,-0.426732,-4.23585,-1.62269
-3.52023,2.01587,-0.426592,-4.23607,-1.62318
-3.52096,2.0156,-0.426452,-4.23629,-1.62367
-3.52169,2.01533,-0.426313,-4.23651,-1.62416
-3.52242,2.01506,-0.426173,-4.23672,-1.62465
-3.52314,2.01478,-0.426034,-4.23694,-1.62514
-3.52387,2.01451,-0.425895,-4.23716,-1.62563
-3.5246,2.01424,-0.425756,-4.23738,-1.62611
-3.52532,2.01397,-0.425618,-4.2376,-1.6266
-3.52604,2.0137,-0.425479,-4.23781,-1.62709
-3.52677,2.01343,-0.425341,-4.23803,-1.62757
-3.52749,2.01316,-0.425203,-4.23825,-1.62806
-3.52821,2.01289,-0.425065,-4.23846,-1.62854
-3.52893,2.01261,-0.424928,-4.23868,-1.62903
-3.52965,2.01234,-0.42479,-4.2389,-1.62951
-3.53037,2.01207,-0.424653,-4.23911,-1.62999
-3.53109,2.0118,-0.424516,-4.23933,-1.63048
-3.53181,2.01153,-0.424379,-4.23954,-1.63096
-3.53252,2.01126,-0.424243,-4.23976,-1.63144
-3.53324,2.011,-0.424106,-4.23997,-1.63192
-3.53395,2.01073,-0.42397,-4.24019,-1.6324
-3.53467,2.01046,-0.423834,-4.2404,-1.63288
-3.53538,2.01019,-0.423698,-4.24061,-1.63336
-3.53609,2.00992,-0.423562,-4.24083,-1.63384
-3.53681,2.00965,-0.423427,-4.24104,-1.63432
-3.53752,2.00938,-0.423292,-4.24126,-1.6348
-3.53823,2.00911,-0.423157,-4.24147,-1.63528
-3.53894,2.00885,-0.423022,-4.24168,-1.63575
-3.53965,2.00858,-0.422887,-4.24189,-1.63623
-3.54035,2.00831,-0.422753,-4.24211,-1.63671
-3.54106,2.00804,-0.422619,-4.24232,-1.63718
-3.54177,2.00778,-0.422485,-4.24253,-1.63766
-3.54247,2.00751,-0.422351,-4.24274,-1.63813
-3.54317,2.00724,-0.422217,-4.24295,-1.63861
-3.54388,2.00698,-0.422084,-4.24316,-1.63908
-3.54458,2.00671,-0.42195,-4.24337,-1.63955
-3.54528,2.00644,-0.421817,-4.24358,-1.64003
-3.54598,2.00618,-0.421684,-4.2438,-1.6405
-3.54668,2.00591,-0.421552,-4.24401,-1.64097
-3.54738,2.00564,-0.421419,-4.24421,-1.64144
-3.54808,2.00538,-0.421287,-4.24442,-1.64191
-3.54878,2.00511,-0.421155,-4.24463,-1.64238
-3.54948,2.00485,-0.421023,-4.24484,-1.64285
-3.55017,2.00458,-0.420891,-4.24505,-1.64332
-3.55087,2.00432,-0.42076,-4.24526,-1.64379
-3.55156,2.00405,-0.420628,-4.24547,-1.64426
-3.55226,2.00379,-0.420497,-4.24568,-1.64472
-3.55295,2.00353,-0.420366,-4.24588,-1.64519
-3.55364,2.00326,-0.420236,-4.24609,-1.64566
-3.55433,2.003,-0.420105,-4.2463,-1.64612
-3.55502,2.00273,-0.419975,-4.24651,-1.64659
-3.55571,2.00247,-0.419844,-4.24671,-1.64705
-3.5564,2.00221,-0.419714,-4.24692,-1.64752
-3.55709,2.00194,-0.419585,-4.24713,-1.64798
-3.55778,2.00168,-0.419455,-4.24733,-1.64844
-3.55846,2.00142,-0.419326,-4.24754,-1.64891
-3.55915,2.00115,-0.419196,-4.24774,-1.64937
-3.55983,2.00089,-0.419067,-4.24795,-1.64983
-3.56052,2.00063,-0.418938,-4.24816,-1.65029
-3.5612,2.00037,-0.41881,-4.24836,-1.65075
-3.56188,2.0001,-0.418681,-4.24857,-1.65121
-3.56257,1.99984,-0.418553,-4.24877,-1.65167
-3.56325,1.99958,-0.418425,-4.24897,-1.65213
-3.56393,1.99932,-0.418297,-4.24918,-1.65259
-3.56461,1.99906,-0.418169,-4.24938,-1.65305
-3.56528,1.9988,-0.418042,-4.24959,-1.65351
-3.56596,1.99854,-0.417914,-4.24979,-1.65397
-3.56664,1.99828,-0.417787,-4.24999,-1.65442
-3.56731,1.99802,-0.41766,-4.25019,-1.65488
-3.56799,1.99775,-0.417533,-4.2504,-1.65534
-3.56866,1.99749,-0.417407,-4.2506,-1.65579
-3.56934,1.99723,-0.41728,-4.2508,-1.65625
-3.57001,1.99697,-0.417154,-4.251,-1.6567
-3.57068,1.99672,-0.417028,-4.2512,-1.65715
-3.57135,1.99646,-0.416902,-4.25141,-1.65761
-3.57202,1.9962,-0.416776,-4.25161,-1.65806
-3.57269,1.99594,-0.416651,-4.25181,-1.65851
-3.57336,1.99568,-0.416526,-4.25201,-1.65896
-3.57403,1.99542,-0.4164,-4.25221,-1.65942
-3.5747,1.99516,-0.416275,-4.25241,-1.65987
-3.57537,1.9949,-0.416151,-4.25261,-1.66032
-3.57603,1.99464,-0.416026,-4.25281,-1.66077
-3.5767,1.99439,-0.415902,-4.25301,-1.66122
-3.57736,1.99413,-0.415777,-4.25321,-1.66167
-3.57802,1.99387,-0.415653,-4.25341,-1.66211
-3.57869,1.99361,-0.415529,-4.25361,-1.66256
-3.57935,1.99336,-0.415406,-4.2538,-1.66301
-3.58001,1.9931,-0.415282,-4.254,-1.66346
-3.58067,1.99284,-0.415159,-4.2542,-1.6639
-3.58133,1.99258,-0.415036,-4.2544,-1.66435
-3.58199,1.99233,-0.414913,-4.2546,-1.6648
-3.58265,1.99207,-0.41479,-4.25479,-1.66524
-3.5833,1.99181,-0.414667,-4.25499,-1.66569
-3.58396,1.99156,-0.414545,-4.25519,-1.66613
-3.58462,1.9913,-0.414423,-4.25538,-1.66657
-3.58527,1.99105,-0.414301,-4.25558,-1.66702
-3.58593,1.99079,-0.414179,-4.25578,-1.66746
-3.58658,1.99054,-0.414057,-4.25597,-1.6679
-3.58723,1.99028,-0.413935,-4.25617,-1.66834
-3.58788,1.99003,-0.413814,-4.25636,-1.66878
-3.58853,1.98977,-0.413693,-4.25656,-1.66922
-3.58918,1.98952,-0.413572,-4.25676,-1.66967
-3.58983,1.98926,-0.413451,-4.25695,-1.6701
-3.59048,1.98901,-0.41333,-4.25714,-1.67054
-3.59113,1.98875,-0.41321,-4.25734,-1.67098
-3.59178,1.9885,-0.413089,-4.25753,-1.67142
-3.59242,1.98824,-0.412969,-4.25773,-1.67186
-3.59307,1.98799,-0.412849,-4.25792,-1.6723
-3.59371,1.98774,-0.41273,-4.25811,-1.67273
-3.59436,1.98748,-0.41261,-4.25831,-1.67317
-3.595,1.98723,-0.412491,-4.2585,-1.67361
-3.59564,1.98698,-0.412371,-4.25869,-1.67404
-3.59629,1.98672,-0.412252,-4.25889,-1.67448
-3.59693,1.98647,-0.412133,-4.25908,-1.67491
-3.59757,1.98622,-0.412015,-4.25927,-1.67534
-3.59821,1.98597,-0.411896,-4.25946,-1.67578
-3.59885,1.98571,-0.411778,-4.25965,-1.67621
-3.59948,1.98546,-0.411659,-4.25985,-1.67664
-3.60012,1.98521,-0.411541,-4.26004,-1.67708
-3.60076,1.98496,-0.411424,-4.26023,-1.67751
-3.60139,1.98471,-0.411306,-4.26042,-1.67794
-3.60203,1.98446,-0.411188,-4.26061,-1.67837
-3.60266,1.9842,-0.411071,-4.2608,-1.6788
-3.6033,1.98395,-0.410954,-4.26099,-1.67923
-3.60393,1.9837,-0.410837,-4.26118,-1.67966
-3.60456,1.98345,-0.41072,-4.26137,-1.68009
-3.60519,1.9832,-0.410603,-4.26156,-1.68052
-3.60582,1.98295,-0.410487,-4.26175,-1.68094
-3.60645,1.9827,-0.41037,-4.26194,-1.68137
-3.60708,1.98245,-0.410254,-4.26212,-1.6818
-3.60771,1.9822,-0.410138,-4.26231,-1.68222
-3.60834,1.98195,-0.410023,-4.2625,-1.68265
-3.60897,1.9817,-0.409907,-4.26269,-1.68308
-3.60959,1.98145,-0.409791,-4.26288,-1.6835
-3.61022,1.9812,-0.409676,-4.26306,-1.68393
-3.61084,1.98096,-0.409561,-4.26325,-1.68435
-3.61146,1.98071,-0.409446,-4.26344,-1.68477
-3.61209,1.98046,-0.409331,-4.26363,-1.6852
-3.61271,1.98021,-0.409217,-4.26381,-1.68562
-3.61333,1.97996,-0.409102,-4.264,-1.68604
-3.61395,1.97971,-0.408988,-4.26419,-1.68646
-3.61457,1.97947,-0.408874,-4.26437,-1.68688
-3.61519,1.97922,-0.40876,-4.26456,-1.68731
-3.61581,1.97897,-0.408646,-4.26474,-1.68773
-3.61643,1.97872,-0.408532,-4.26493,-1.68815
-3.61705,1.97848,-0.408419,-4.26511,-1.68857
-3.61766,1.97823,-0.408306,-4.2653,-1.68898
-3.61828,1.97798,-0.408192,-4.26548,-1.6894
-3.61889,1.97773,-0.408079,-4.26567,-1.68982
-3.61951,1.97749,-0.407967,-4.26585,-1.69024
-3.62012,1.97724,-0.407854,-4.26604,-1.69066
-3.62073,1.977,-0.407742,-4.26622,-1.69107
-3.62134,1.97675,-0.407629,-4.2664,-1.69149
-3.62196,1.9765,-0.407517,-4.26659,-1.6919
-3.62257,1.97626,-0.407405,-4.26677,-1.69232
-3.62318,1.97601,-0.407293,-4.26695,-1.69273
-3.62379,1.97577,-0.407182,-4.26714,-1.69315
-3.62439,1.97552,-0.40707,-4.26732,-1.69356
-3.625,1.97528,-0.406959,-4.2675,-1.69398
-3.62561,1.97503,-0.406848,-4.26768,-1.69439
-3.62621,1.97479,-0.406737,-4.26786,-1.6948
-3.62682,1.97454,-0.406626,-4.26805,-1.69521
-3.62742,1.9743,-0.406515,-4.26823,-1.69563
-3.62803,1.97405,-0.406405,-4.26841,-1.69604
-3.62863,1.97381,-0.406294,-4.26859,-1.69645
-3.62923,1.97357,-0.406184,-4.26877,-1.69686
-3.62984,1.97332,-0.406074,-4.26895,-1.69727
-3.63044,1.97308,-0.405964,-4.26913,-1.69768
-3.63104,1.97283,-0.405855,-4.26931,-1.69809
-3.63164,1.97259,-0.405745,-4.26949,-1.69849
-3.63224,1.97235,-0.405636,-4.26967,-1.6989
-3.63283,1.97211,-0.405526,-4.26985,-1.69931
-3.63343,1.97186,-0.405417,-4.27003,-1.69972
-3.63403,1.97162,-0.405308,-4.27021,-1.70012
-3.63462,1.97138,-0.4052,-4.27039,-1.70053
-3.63522,1.97114,-0.405091,-4.27057,-1.70094
-3.63581,1.97089,-0.404983,-4.27074,-1.70134
-3.63641,1.97065,-0.404874,-4.27092,-1.70175
-3.637,1.97041,-0.404766,-4.2711,-1.70215
-3.63759,1.97017,-0.404658,-4.27128,-1.70255
-3.63818,1.96993,-0.404551,-4.27146,-1.70296
-3.63878,1.96969,-0.404443,-4.27163,-1.70336
-3.63937,1.96944,-0.404336,-4.27181,-1.70376
-3.63996,1.9692,-0.404228,-4.27199,-1.70417
-3.64054,1.96896,-0.404121,-4.27216,-1.70457
-3.64113,1.96872,-0.404014,-4.27234,-1.70497
-3.64172,1.96848,-0.403907,-4.27252,-1.70537
-3.64231,1.96824,-0.403801,-4.27269,-1.70577
-3.64289,1.968,-0.403694,-4.27287,-1.70617
-3.64348,1.96776,-0.403588,-4.27304,-1.70657
-3.64406,1.96752,-0.403482,-4.27322,-1.70697
-3.64465,1.96728,-0.403375,-4.27339,-1.70737
-3.64523,1.96704,-0.40327,-4.27357,-1.70776
-3.64581,1.9668,-0.403164,-4.27374,-1.70816
-3.64639,1.96656,-0.403058,-4.27392,-1.70856
-3.64697,1.96632,-0.402953,-4.27409,-1.70896
-3.64755,1.96609,-0.402848,-4.27427,-1.70935
-3.64813,1.96585,-0.402742,-4.27444,-1.70975
-3.64871,1.96561,-0.402637,-4.27461,-1.71014
-3.64929,1.96537,-0.402533,-4.27479,-1.71054
-3.64987,1.96513,-0.402428,-4.27496,-1.71093
-3.65045,1.96489,-0.402323,-4.27513,-1.71133
-3.65102,1.96466,-0.402219,-4.27531,-1.71172
-3.6516,1.96442,-0.402115,-4.27548,-1.71212
-3.65217,1.96418,-0.402011,-4.27565,-1.71251
-3.65275,1.96394,-0.401907,-4.27582,-1.7129
-3.65332,1.96371,-0.401803,-4.276,-1.71329
-3.65389,1.96347,-0.4017,-4.27617,-1.71368
-3.65446,1.96323,-0.401596,-4.27634,-1.71408
-3.65503,1.963,-0.401493,-4.27651,-1.71447
-3.65561,1.96276,-0.40139,-4.27668,-1.71486
-3.65618,1.96252,-0.401287,-4.27685,-1.71525
-3.65674,1.96229,-0.401184,-4.27702,-1.71564
-3.65731,1.96205,-0.401081,-4.27719,-1.71602
-3.65788,1.96181,-0.400979,-4.27736,-1.71641
-3.65845,1.96158,-0.400876,-4.27753,-1.7168
-3.65901,1.96134,-0.400774,-4.2777,-1.71719
-3.65958,1.96111,-0.400672,-4.27787,-1.71758
-3.66014,1.96087,-0.40057,-4.27804,-1.71796
-3.66071,1.96064,-0.400468,-4.27821,-1.71835
-3.66127,1.9604,-0.400367,-4.27838,-1.71873
-3.66184,1.96017,-0.400265,-4.27855,-1.71912
-3.6624,1.95993,-0.400164,-4.27872,-1.7195
-3.66296,1.9597,-0.400063,-4.27889,-1.71989
-3.66352,1.95946,-0.399962,-4.27906,-1.72027
-3.66408,1.95923,-0.399861,-4.27922,-1.72066
-3.66464,1.95899,-0.39976,-4.27939,-1.72104
-3.6652,1.95876,-0.39966,-4.27956,-1.72142
-3.66576,1.95853,-0.399559,-4.27973,-1.72181
-3.66631,1.95829,-0.399459,-4.27989,-1.72219
-3.66687,1.95806,-0.399359,-4.28006,-1.72257
-3.66743,1.95783,-0.399259,-4.28023,-1.72295
-3.66798,1.95759,-0.399159,-4.28039,-1.72333
-3.66854,1.95736,-0.399059,-4.28056,-1.72371
-3.66909,1.95713,-0.39896,-4.28073,-1.72409
-3.66964,1.9569,-0.39886,-4.28089,-1.72447
-3.6702,1.95666,-0.398761,-4.28106,-1.72485
-3.67075,1.95643,-0.398662,-4.28122,-1.72523
-3.6713,1.9562,-0.398563,-4.28139,-1.72561
-3.67185,1.95597,-0.398464,-4.28156,-1.72598
-3.6724,1.95574,-0.398365,-4.28172,-1.72636
-3.67295,1.9555,-0.398267,-4.28189,-1.72674
-3.6735,1.95527,-0.398168,-4.28205,-1.72711
-3.67405,1.95504,-0.39807,-4.28221,-1.72749
-3.67459,1.95481,-0.397972,-4.28238,-1.72787
-3.67514,1.95458,-0.397874,-4.28254,-1.72824
